Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,YearMonth
4382,OD-001758,2024-03-02,2024-03-04,First Class,Customer-0977,Customer-0977,Corporate,United States,New York,California,98459,South,PROD-9733,Office Supplies,Supplies,Supplies - Item 14,262.91,2,0.1,69.86,2024-03
4383,OD-001759,2031-07-16,2031-07-21,Same Day,Customer-0482,Customer-0482,Home Office,United States,Houston,New York,39554,South,PROD-1070,Furniture,Bookcases,Bookcases - Item 71,174.39,1,0.05,81.46,2031-07
4384,OD-001760,2022-06-19,2022-06-24,Standard Class,Customer-0728,Customer-0728,Home Office,United States,Phoenix,California,56023,Central,PROD-6361,Technology,Machines,Machines - Item 6,765.87,6,0.1,-28.13,2022-06
4385,OD-001760,2022-06-19,2022-06-20,Standard Class,Customer-0728,Customer-0728,Home Office,United States,Chicago,Texas,95962,West,PROD-7939,Technology,Machines,Machines - Item 31,459.37,9,0.1,5.21,2022-06
4386,OD-001760,2022-06-19,2022-06-23,Standard Class,Customer-0728,Customer-0728,Corporate,United States,Los Angeles,California,71405,East,PROD-3570,Technology,Machines,Machines - Item 2,641.64,5,0.05,-37.61,2022-06
4387,OD-001760,2022-06-19,2022-06-23,First Class,Customer-0728,Customer-0728,Corporate,United States,Houston,Texas,27657,West,PROD-8544,Technology,Machines,Machines - Item 70,558.31,5,0.2,60.29,2022-06
4388,OD-001761,2032-03-19,2032-03-20,Second Class,Customer-0480,Customer-0480,Home Office,United States,Los Angeles,Illinois,89267,South,PROD-7800,Furniture,Bookcases,Bookcases - Item 16,102.62,1,0.2,167.41,2032-03
4389,OD-001762,2021-11-06,2021-11-10,First Class,Customer-0065,Customer-0065,Consumer,United States,Houston,Illinois,57715,Central,PROD-4201,Technology,Accessories,Accessories - Item 25,391.17,1,0.2,-14.49,2021-11
4390,OD-001763,2021-07-06,2021-07-08,First Class,Customer-0008,Customer-0008,Corporate,United States,New York,California,32382,South,PROD-6723,Furniture,Tables,Tables - Item 29,282.41,7,0.1,124.92,2021-07
4391,OD-001763,2021-07-06,2021-07-11,First Class,Customer-0008,Customer-0008,Corporate,United States,Los Angeles,Arizona,94331,South,PROD-5848,Furniture,Tables,Tables - Item 87,733.56,8,0.0,45.17,2021-07
4392,OD-001763,2021-07-06,2021-07-10,Second Class,Customer-0008,Customer-0008,Corporate,United States,San Antonio,Texas,15867,South,PROD-6338,Furniture,Tables,Tables - Item 85,626.76,2,0.05,89.63,2021-07
4393,OD-001764,2021-06-04,2021-06-08,Standard Class,Customer-0301,Customer-0301,Home Office,United States,New York,Arizona,85047,East,PROD-3240,Office Supplies,Paper,Paper - Item 77,92.1,7,0.1,11.62,2021-06
4394,OD-001764,2021-06-04,2021-06-05,First Class,Customer-0301,Customer-0301,Consumer,United States,San Antonio,Pennsylvania,76856,South,PROD-8204,Office Supplies,Paper,Paper - Item 6,436.18,5,0.0,1.22,2021-06
4395,OD-001764,2021-06-04,2021-06-10,Second Class,Customer-0301,Customer-0301,Home Office,United States,San Antonio,New York,65615,West,PROD-7554,Office Supplies,Paper,Paper - Item 75,353.14,3,0.15,185.26,2021-06
4396,OD-001764,2021-06-04,2021-06-06,Second Class,Customer-0301,Customer-0301,Consumer,United States,Chicago,Texas,78938,Central,PROD-6656,Office Supplies,Paper,Paper - Item 83,137.69,1,0.1,174.94,2021-06
4397,OD-001765,2026-07-15,2026-07-18,Same Day,Customer-0343,Customer-0343,Corporate,United States,San Antonio,Pennsylvania,29191,West,PROD-4608,Technology,Copiers,Copiers - Item 26,365.97,3,0.0,-17.98,2026-07
4398,OD-001765,2026-07-15,2026-07-21,Same Day,Customer-0343,Customer-0343,Home Office,United States,San Antonio,Arizona,22897,East,PROD-3884,Technology,Copiers,Copiers - Item 50,562.29,1,0.2,131.68,2026-07
4399,OD-001765,2026-07-15,2026-07-18,Second Class,Customer-0343,Customer-0343,Corporate,United States,San Antonio,California,42907,South,PROD-8061,Technology,Copiers,Copiers - Item 3,276.22,7,0.05,39.6,2026-07
4400,OD-001765,2026-07-15,2026-07-16,Standard Class,Customer-0343,Customer-0343,Consumer,United States,Phoenix,California,69780,East,PROD-2717,Technology,Copiers,Copiers - Item 24,512.78,5,0.05,20.32,2026-07
4401,OD-001766,2019-01-22,2019-01-26,Standard Class,Customer-0431,Customer-0431,Consumer,United States,Houston,Arizona,84272,Central,PROD-3965,Technology,Accessories,Accessories - Item 59,776.53,3,0.1,84.29,2019-01
4402,OD-001766,2019-01-22,2019-01-27,Same Day,Customer-0431,Customer-0431,Consumer,United States,Houston,Illinois,38766,West,PROD-5930,Technology,Accessories,Accessories - Item 28,795.37,4,0.2,23.03,2019-01
4403,OD-001767,2031-07-06,2031-07-08,Standard Class,Customer-0424,Customer-0424,Corporate,United States,Philadelphia,Texas,15014,Central,PROD-3490,Furniture,Furnishings,Furnishings - Item 36,513.43,8,0.0,-42.14,2031-07
4404,OD-001767,2031-07-06,2031-07-12,Second Class,Customer-0424,Customer-0424,Corporate,United States,New York,Pennsylvania,98153,South,PROD-1574,Furniture,Furnishings,Furnishings - Item 72,97.93,2,0.1,121.04,2031-07
4405,OD-001767,2031-07-06,2031-07-08,Standard Class,Customer-0424,Customer-0424,Corporate,United States,San Antonio,Arizona,58718,West,PROD-1409,Furniture,Furnishings,Furnishings - Item 90,99.09,9,0.0,-47.91,2031-07
4406,OD-001768,2027-09-27,2027-10-02,First Class,Customer-0332,Customer-0332,Home Office,United States,San Antonio,Illinois,87045,South,PROD-5534,Office Supplies,Binders,Binders - Item 37,235.31,4,0.05,20.67,2027-09
4407,OD-001769,2025-06-11,2025-06-13,Same Day,Customer-0438,Customer-0438,Corporate,United States,Los Angeles,Pennsylvania,61719,East,PROD-5214,Office Supplies,Supplies,Supplies - Item 94,540.78,8,0.0,61.08,2025-06
4408,OD-001769,2025-06-11,2025-06-17,Same Day,Customer-0438,Customer-0438,Corporate,United States,Chicago,Texas,27121,East,PROD-3201,Office Supplies,Supplies,Supplies - Item 96,485.08,2,0.2,107.63,2025-06
4409,OD-001770,2032-02-21,2032-02-25,Standard Class,Customer-0588,Customer-0588,Consumer,United States,Houston,California,46752,South,PROD-7109,Technology,Accessories,Accessories - Item 15,373.71,2,0.2,162.56,2032-02
4410,OD-001770,2032-02-21,2032-02-24,Same Day,Customer-0588,Customer-0588,Home Office,United States,Chicago,New York,94750,South,PROD-7410,Technology,Accessories,Accessories - Item 3,417.29,7,0.15,-36.96,2032-02
4411,OD-001770,2032-02-21,2032-02-24,Second Class,Customer-0588,Customer-0588,Home Office,United States,Chicago,Illinois,19328,East,PROD-6435,Technology,Accessories,Accessories - Item 51,649.67,9,0.1,161.55,2032-02
4412,OD-001770,2032-02-21,2032-02-25,Standard Class,Customer-0588,Customer-0588,Corporate,United States,Los Angeles,Texas,39443,East,PROD-4930,Technology,Accessories,Accessories - Item 65,11.8,2,0.2,20.17,2032-02
4413,OD-001771,2020-11-17,2020-11-21,First Class,Customer-0174,Customer-0174,Consumer,United States,Philadelphia,New York,28741,South,PROD-1576,Office Supplies,Binders,Binders - Item 54,698.57,5,0.2,182.63,2020-11
4414,OD-001771,2020-11-17,2020-11-21,First Class,Customer-0174,Customer-0174,Consumer,United States,San Antonio,Arizona,48599,East,PROD-3263,Office Supplies,Binders,Binders - Item 19,628.91,9,0.2,-29.89,2020-11
4415,OD-001771,2020-11-17,2020-11-20,First Class,Customer-0174,Customer-0174,Home Office,United States,Phoenix,Pennsylvania,32299,Central,PROD-5559,Office Supplies,Binders,Binders - Item 78,807.34,5,0.0,55.71,2020-11
4416,OD-001771,2020-11-17,2020-11-18,Second Class,Customer-0174,Customer-0174,Corporate,United States,Chicago,Illinois,48531,East,PROD-2940,Office Supplies,Binders,Binders - Item 99,519.92,2,0.15,108.81,2020-11
4417,OD-001772,2019-10-12,2019-10-17,Same Day,Customer-0559,Customer-0559,Corporate,United States,San Antonio,Illinois,56024,Central,PROD-1961,Office Supplies,Storage,Storage - Item 67,441.25,8,0.2,79.06,2019-10
4418,OD-001772,2019-10-12,2019-10-14,Standard Class,Customer-0559,Customer-0559,Consumer,United States,San Diego,California,38108,Central,PROD-3312,Office Supplies,Storage,Storage - Item 3,544.29,8,0.2,67.38,2019-10
4419,OD-001772,2019-10-12,2019-10-13,First Class,Customer-0559,Customer-0559,Corporate,United States,San Antonio,New York,34000,Central,PROD-7134,Office Supplies,Storage,Storage - Item 35,830.86,8,0.0,-33.73,2019-10
4420,OD-001773,2032-03-04,2032-03-08,Same Day,Customer-0527,Customer-0527,Home Office,United States,Chicago,California,34200,West,PROD-9672,Technology,Copiers,Copiers - Item 70,873.85,1,0.0,77.44,2032-03
4421,OD-001774,2029-04-05,2029-04-08,Same Day,Customer-0873,Customer-0873,Consumer,United States,Chicago,California,43026,Central,PROD-3419,Technology,Accessories,Accessories - Item 62,491.37,9,0.2,172.7,2029-04
4422,OD-001775,2021-02-01,2021-02-06,First Class,Customer-0659,Customer-0659,Corporate,United States,Houston,Pennsylvania,12314,South,PROD-2557,Office Supplies,Storage,Storage - Item 5,791.56,5,0.2,-38.88,2021-02
4423,OD-001776,2033-08-21,2033-08-26,Second Class,Customer-0026,Customer-0026,Home Office,United States,New York,California,83339,West,PROD-5821,Office Supplies,Supplies,Supplies - Item 56,938.55,5,0.15,170.63,2033-08
4424,OD-001776,2033-08-21,2033-08-24,Same Day,Customer-0026,Customer-0026,Home Office,United States,Chicago,Texas,23758,Central,PROD-9810,Office Supplies,Supplies,Supplies - Item 65,294.35,1,0.05,133.88,2033-08
4425,OD-001776,2033-08-21,2033-08-24,Standard Class,Customer-0026,Customer-0026,Consumer,United States,San Diego,New York,89535,South,PROD-5797,Office Supplies,Supplies,Supplies - Item 56,997.47,4,0.2,138.73,2033-08
4426,OD-001776,2033-08-21,2033-08-23,Standard Class,Customer-0026,Customer-0026,Consumer,United States,New York,Pennsylvania,95392,South,PROD-8747,Office Supplies,Supplies,Supplies - Item 41,708.48,2,0.05,154.28,2033-08
4427,OD-001777,2032-10-22,2032-10-26,Standard Class,Customer-0820,Customer-0820,Consumer,United States,New York,New York,96599,East,PROD-5696,Furniture,Furnishings,Furnishings - Item 20,136.87,5,0.2,179.87,2032-10
4428,OD-001777,2032-10-22,2032-10-24,Second Class,Customer-0820,Customer-0820,Consumer,United States,San Diego,Texas,27462,Central,PROD-5585,Furniture,Furnishings,Furnishings - Item 76,484.17,1,0.2,146.19,2032-10
4429,OD-001778,2025-08-25,2025-08-27,Same Day,Customer-0605,Customer-0605,Home Office,United States,Philadelphia,Arizona,22007,East,PROD-2750,Technology,Phones,Phones - Item 41,450.32,7,0.05,-6.34,2025-08
4430,OD-001779,2025-11-12,2025-11-18,Same Day,Customer-0406,Customer-0406,Corporate,United States,Los Angeles,Texas,54604,South,PROD-5632,Office Supplies,Supplies,Supplies - Item 10,483.7,5,0.0,87.92,2025-11
4431,OD-001780,2033-01-13,2033-01-18,Standard Class,Customer-0232,Customer-0232,Home Office,United States,Chicago,New York,91602,West,PROD-9045,Technology,Accessories,Accessories - Item 24,231.14,8,0.15,173.26,2033-01
4432,OD-001780,2033-01-13,2033-01-19,First Class,Customer-0232,Customer-0232,Corporate,United States,Philadelphia,Pennsylvania,75464,Central,PROD-2533,Technology,Accessories,Accessories - Item 95,805.7,4,0.0,109.01,2033-01
4433,OD-001780,2033-01-13,2033-01-18,Second Class,Customer-0232,Customer-0232,Home Office,United States,Los Angeles,Arizona,31804,West,PROD-6274,Technology,Accessories,Accessories - Item 40,545.38,9,0.0,-43.23,2033-01
4434,OD-001781,2019-01-29,2019-02-03,Same Day,Customer-0533,Customer-0533,Consumer,United States,Phoenix,Texas,11699,Central,PROD-7834,Technology,Copiers,Copiers - Item 33,995.5,6,0.15,59.62,2019-01
4435,OD-001781,2019-01-29,2019-02-04,First Class,Customer-0533,Customer-0533,Consumer,United States,San Diego,New York,60180,Central,PROD-8898,Technology,Copiers,Copiers - Item 28,708.9,5,0.0,198.02,2019-01
4436,OD-001781,2019-01-29,2019-01-31,First Class,Customer-0533,Customer-0533,Consumer,United States,Los Angeles,Texas,10040,South,PROD-3091,Technology,Copiers,Copiers - Item 69,348.51,3,0.2,135.57,2019-01
4437,OD-001782,2021-06-25,2021-06-26,Same Day,Customer-0819,Customer-0819,Corporate,United States,Houston,Illinois,95509,West,PROD-5909,Technology,Machines,Machines - Item 98,391.85,4,0.15,116.36,2021-06
4438,OD-001782,2021-06-25,2021-06-28,Second Class,Customer-0819,Customer-0819,Corporate,United States,Los Angeles,Texas,77363,South,PROD-9811,Technology,Machines,Machines - Item 49,624.92,4,0.0,72.98,2021-06
4439,OD-001782,2021-06-25,2021-06-29,Standard Class,Customer-0819,Customer-0819,Consumer,United States,Chicago,Illinois,41269,East,PROD-6662,Technology,Machines,Machines - Item 99,858.18,6,0.2,2.63,2021-06
4440,OD-001782,2021-06-25,2021-06-30,Standard Class,Customer-0819,Customer-0819,Home Office,United States,San Diego,Texas,55594,West,PROD-7886,Technology,Machines,Machines - Item 13,948.59,3,0.1,198.25,2021-06
4441,OD-001783,2027-07-02,2027-07-08,Second Class,Customer-0550,Customer-0550,Home Office,United States,New York,California,50457,South,PROD-6787,Office Supplies,Storage,Storage - Item 77,788.08,2,0.0,126.64,2027-07
4442,OD-001783,2027-07-02,2027-07-03,Second Class,Customer-0550,Customer-0550,Home Office,United States,Philadelphia,Texas,37062,West,PROD-4568,Office Supplies,Storage,Storage - Item 44,126.32,9,0.15,-24.42,2027-07
4443,OD-001784,2029-12-13,2029-12-16,Second Class,Customer-0788,Customer-0788,Home Office,United States,San Diego,Illinois,43316,East,PROD-4574,Office Supplies,Paper,Paper - Item 55,296.47,1,0.0,-4.28,2029-12
4444,OD-001784,2029-12-13,2029-12-19,Second Class,Customer-0788,Customer-0788,Consumer,United States,New York,Pennsylvania,72964,Central,PROD-4401,Office Supplies,Paper,Paper - Item 67,153.84,3,0.15,24.42,2029-12
4445,OD-001785,2027-03-14,2027-03-16,First Class,Customer-0505,Customer-0505,Consumer,United States,Philadelphia,Texas,85957,West,PROD-6773,Technology,Phones,Phones - Item 3,637.66,1,0.0,171.63,2027-03
4446,OD-001786,2025-11-11,2025-11-17,Standard Class,Customer-0669,Customer-0669,Home Office,United States,Philadelphia,Texas,23993,Central,PROD-8430,Office Supplies,Binders,Binders - Item 47,83.56,3,0.2,102.08,2025-11
4447,OD-001786,2025-11-11,2025-11-13,Second Class,Customer-0669,Customer-0669,Corporate,United States,New York,California,62658,South,PROD-8330,Office Supplies,Binders,Binders - Item 24,365.2,7,0.2,194.52,2025-11
4448,OD-001786,2025-11-11,2025-11-12,First Class,Customer-0669,Customer-0669,Consumer,United States,Houston,California,12574,West,PROD-4300,Office Supplies,Binders,Binders - Item 16,966.28,4,0.2,123.23,2025-11
4449,OD-001786,2025-11-11,2025-11-14,Standard Class,Customer-0669,Customer-0669,Consumer,United States,San Diego,Illinois,77266,South,PROD-4853,Office Supplies,Binders,Binders - Item 61,836.48,7,0.0,178.51,2025-11
4450,OD-001787,2031-10-10,2031-10-16,Same Day,Customer-0179,Customer-0179,Home Office,United States,Houston,Texas,88242,East,PROD-5332,Furniture,Bookcases,Bookcases - Item 61,837.5,5,0.1,157.16,2031-10
4451,OD-001787,2031-10-10,2031-10-12,Second Class,Customer-0179,Customer-0179,Corporate,United States,New York,California,47142,Central,PROD-7513,Furniture,Bookcases,Bookcases - Item 41,573.74,7,0.05,157.91,2031-10
4452,OD-001787,2031-10-10,2031-10-14,Second Class,Customer-0179,Customer-0179,Corporate,United States,Los Angeles,California,44075,Central,PROD-5532,Furniture,Bookcases,Bookcases - Item 67,927.24,7,0.2,-36.35,2031-10
4453,OD-001787,2031-10-10,2031-10-14,Same Day,Customer-0179,Customer-0179,Consumer,United States,Houston,Texas,37694,East,PROD-6609,Furniture,Bookcases,Bookcases - Item 74,606.75,3,0.0,-16.12,2031-10
4454,OD-001788,2028-11-18,2028-11-19,Standard Class,Customer-0132,Customer-0132,Consumer,United States,New York,Texas,85478,South,PROD-3345,Furniture,Furnishings,Furnishings - Item 73,163.39,9,0.15,98.06,2028-11
4455,OD-001788,2028-11-18,2028-11-21,Second Class,Customer-0132,Customer-0132,Home Office,United States,New York,Arizona,66891,South,PROD-7539,Furniture,Furnishings,Furnishings - Item 24,103.84,2,0.1,75.86,2028-11
4456,OD-001788,2028-11-18,2028-11-21,Standard Class,Customer-0132,Customer-0132,Corporate,United States,Phoenix,Texas,15911,West,PROD-1272,Furniture,Furnishings,Furnishings - Item 5,353.01,6,0.0,64.95,2028-11
4457,OD-001789,2028-09-23,2028-09-26,First Class,Customer-0823,Customer-0823,Corporate,United States,San Diego,California,89063,South,PROD-3108,Technology,Machines,Machines - Item 45,698.07,6,0.1,-43.3,2028-09
4458,OD-001789,2028-09-23,2028-09-28,Standard Class,Customer-0823,Customer-0823,Corporate,United States,Los Angeles,Pennsylvania,12075,East,PROD-5201,Technology,Machines,Machines - Item 30,899.44,9,0.15,189.84,2028-09
4459,OD-001789,2028-09-23,2028-09-25,Standard Class,Customer-0823,Customer-0823,Home Office,United States,Los Angeles,New York,71158,West,PROD-9873,Technology,Machines,Machines - Item 44,372.53,4,0.1,-11.82,2028-09
4460,OD-001790,2022-12-24,2022-12-28,Second Class,Customer-0455,Customer-0455,Home Office,United States,Chicago,Texas,99947,East,PROD-6842,Technology,Copiers,Copiers - Item 29,519.4,8,0.05,133.07,2022-12
4461,OD-001790,2022-12-24,2022-12-29,Same Day,Customer-0455,Customer-0455,Corporate,United States,Philadelphia,California,40801,South,PROD-6672,Technology,Copiers,Copiers - Item 13,251.98,3,0.15,-47.73,2022-12
4462,OD-001790,2022-12-24,2022-12-25,Standard Class,Customer-0455,Customer-0455,Consumer,United States,San Antonio,New York,71954,Central,PROD-5753,Technology,Copiers,Copiers - Item 66,337.22,9,0.05,154.71,2022-12
4463,OD-001790,2022-12-24,2022-12-28,Standard Class,Customer-0455,Customer-0455,Corporate,United States,Chicago,California,68137,West,PROD-8726,Technology,Copiers,Copiers - Item 18,540.12,3,0.0,51.51,2022-12
4464,OD-001791,2032-03-26,2032-03-27,Second Class,Customer-0348,Customer-0348,Consumer,United States,New York,Pennsylvania,70255,West,PROD-2211,Technology,Accessories,Accessories - Item 88,568.63,1,0.15,119.52,2032-03
4465,OD-001791,2032-03-26,2032-03-31,First Class,Customer-0348,Customer-0348,Consumer,United States,Phoenix,Texas,26746,East,PROD-6272,Technology,Accessories,Accessories - Item 67,681.59,4,0.05,66.46,2032-03
4466,OD-001791,2032-03-26,2032-03-29,Same Day,Customer-0348,Customer-0348,Corporate,United States,Chicago,Texas,66657,Central,PROD-8582,Technology,Accessories,Accessories - Item 35,187.07,5,0.15,124.43,2032-03
4467,OD-001791,2032-03-26,2032-03-27,Second Class,Customer-0348,Customer-0348,Home Office,United States,New York,New York,77282,Central,PROD-9870,Technology,Accessories,Accessories - Item 12,640.58,2,0.0,131.61,2032-03
4468,OD-001792,2028-03-10,2028-03-15,First Class,Customer-0540,Customer-0540,Corporate,United States,Philadelphia,California,29744,East,PROD-1489,Furniture,Tables,Tables - Item 49,407.82,5,0.2,194.1,2028-03
4469,OD-001792,2028-03-10,2028-03-16,Second Class,Customer-0540,Customer-0540,Home Office,United States,Phoenix,Pennsylvania,25587,West,PROD-6811,Furniture,Tables,Tables - Item 34,743.62,3,0.1,140.55,2028-03
4470,OD-001792,2028-03-10,2028-03-11,First Class,Customer-0540,Customer-0540,Corporate,United States,Philadelphia,New York,22864,South,PROD-3012,Furniture,Tables,Tables - Item 52,982.29,6,0.0,-3.72,2028-03
